,dw_nominate,govtrack_id,at_large,chamber,congress,date_of_birth,district,first_name,gender,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,office,party,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,votes_with_party_pct,opensecrets,bioguide,ideaology,Finance
324,-0.545,412585,False,House,115,1964-08-14,2,Mark,M,False,Pocan,2019-04-08 10:25:08 -0400,,,137.0,11.3,2018,1421 Longworth House Office Building,D,,6,Rep.,WI,,,Representative,1.0,1212.0,94.02,N00033549,P000607,"{'AgFood': '-0.11695999999999998', 'DefenseGlobal': '0.07396116504854368', 'EnergyTransport': '0.02820858895705518', 'Finance': '-0.00011666666666667382', 'Health': '0.037641791044776135', 'LaborEmployment': '0.12133333333333335'}","{'Health': 100501, 'Finance, Insurance & Real Estate': 215266, 'Defense & Global Relations': 6065, 'Agriculture, Food, & Consumer Goods': 31976, 'Labor/Employment': 257588, 'Energy & Transportation': 54781}"
325,0.594,400652,False,House,115,1948-09-10,2,Ted,M,False,Poe,2019-04-08 10:25:08 -0400,,,111.0,9.16,2018,2132 Rayburn House Office Building,R,,14,Rep.,TX,,,Representative,0.0,1212.0,92.24,N00026457,P000592,"{'AgFood': '0.0005000000000000004', 'DefenseGlobal': '0.013023529411764703', 'EnergyTransport': '0.031247787610619464', 'Finance': '-0.11911764705882356', 'Health': '-0.08802898550724637', 'LaborEmployment': '0.00035294117647058853'}","{'Health': 9650, 'Finance, Insurance & Real Estate': 90450, 'Defense & Global Relations': 2000, 'Agriculture, Food, & Consumer Goods': 20000, 'Labor/Employment': 4500, 'Energy & Transportation': 30150}"
326,0.36,412633,False,House,115,1953-11-01,2,Bruce,M,False,Poliquin,2019-04-08 10:25:08 -0400,,,13.0,1.07,2018,1208 Longworth House Office Building,R,,4,Rep.,ME,,,Representative,0.0,1212.0,92.63,N00034584,P000611,"{'AgFood': '-0.025384615384615387', 'DefenseGlobal': '-0.013223529411764707', 'EnergyTransport': '0.05830337078651684', 'Finance': '-0.07005128205128205', 'Health': '-0.055483870967741954', 'LaborEmployment': '0.014230769230769233'}","{'Health': 114250, 'Finance, Insurance & Real Estate': 1339774, 'Defense & Global Relations': 35000, 'Agriculture, Food, & Consumer Goods': 179100, 'Labor/Employment': 29000, 'Energy & Transportation': 245490}"
327,-0.278,412308,False,House,115,1975-05-12,2,Jared,M,False,Polis,2019-04-08 10:25:08 -0400,,,175.0,14.44,2018,1727 Longworth House Office Building,D,,10,Rep.,CO,,,Representative,1.0,1212.0,90.99,N00029127,P000598,"{'AgFood': '-0.021133333333333337', 'DefenseGlobal': '0.05271739130434781', 'EnergyTransport': '0.04493661971830984', 'Finance': '-0.06638759689922479', 'Health': '0.007741379310344833', 'LaborEmployment': '-0.036333333333333336'}","{'Health': 665, 'Finance, Insurance & Real Estate': 39270, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 1025, 'Labor/Employment': 0, 'Energy & Transportation': 1050}"
328,0.66,412431,False,House,115,1963-12-30,4,Mike,M,False,Pompeo,2019-04-08 10:25:08 -0400,,,59.0,96.72,2018,,R,,8,Rep.,KS,,,Representative,0.0,61.0,100.0,N00030744,P000602,"{'AgFood': '0.10761538461538464', 'DefenseGlobal': '0.13011864406779658', 'EnergyTransport': '0.06376', 'Finance': '-0.10561643835616441', 'Health': '0.06976923076923078', 'LaborEmployment': '-0.016454545454545458'}","{'Health': -5000, 'Finance, Insurance & Real Estate': -300, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 0, 'Energy & Transportation': 0}"
329,0.513,412309,False,House,115,1947-12-18,8,Bill,M,False,Posey,2019-04-08 10:25:08 -0400,,,111.0,9.16,2018,2150 Rayburn House Office Building,R,,10,Rep.,FL,,,Representative,0.0,1212.0,95.53,N00029662,P000599,"{'AgFood': '0.05188235294117648', 'DefenseGlobal': '-0.005851851851851853', 'EnergyTransport': '0.046577464788732384', 'Finance': '-0.10325694444444444', 'Health': '-0.05839506172839506', 'LaborEmployment': '0.0215'}","{'Health': 69651, 'Finance, Insurance & Real Estate': 250150, 'Defense & Global Relations': 65750, 'Agriculture, Food, & Consumer Goods': 22141, 'Labor/Employment': 5000, 'Energy & Transportation': 46500}"
330,0.644,400626,False,House,115,1954-10-08,6,Tom,M,False,Price,2019-04-08 10:25:08 -0400,,,82.0,96.47,2018,,R,,14,Rep.,GA,,,Representative,0.0,85.0,100.0,N00026160,P000591,"{'AgFood': '0.021103448275862066', 'DefenseGlobal': '0.0907758620689655', 'EnergyTransport': '0.07620183486238531', 'Finance': '-0.10666233766233765', 'Health': '0.06725490196078432', 'LaborEmployment': '-0.016454545454545458'}","{'Health': 0, 'Finance, Insurance & Real Estate': -1500, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 0, 'Energy & Transportation': 1000}"
331,-0.343,400326,False,House,115,1940-08-17,4,David,M,False,Price,2019-04-08 10:25:08 -0400,,E.,26.0,2.15,2018,2108 Rayburn House Office Building,D,,30,Rep.,NC,,,Representative,1.0,1212.0,96.61,N00002260,P000523,"{'AgFood': '-0.1567083333333333', 'DefenseGlobal': '0.06310280373831775', 'EnergyTransport': '0.023487951807228902', 'Finance': '-0.01741044776119403', 'Health': '0.03717647058823531', 'LaborEmployment': '0.04845454545454546'}","{'Health': 40950, 'Finance, Insurance & Real Estate': 115502, 'Defense & Global Relations': 48000, 'Agriculture, Food, & Consumer Goods': 29208, 'Labor/Employment': 168000, 'Energy & Transportation': 91500}"
332,-0.32,412331,False,House,115,1958-10-17,5,Mike,M,False,Quigley,2019-04-08 10:25:08 -0400,,,42.0,3.47,2018,2458 Rayburn House Office Building,D,,10,Rep.,IL,,,Representative,1.0,1212.0,96.14,N00030581,Q000023,"{'AgFood': '-0.10546874999999999', 'DefenseGlobal': '0.058336448598130856', 'EnergyTransport': '0.02647878787878785', 'Finance': '-0.04836601307189541', 'Health': '0.02502941176470589', 'LaborEmployment': '0.04845454545454546'}","{'Health': 54255, 'Finance, Insurance & Real Estate': 470724, 'Defense & Global Relations': 40500, 'Agriculture, Food, & Consumer Goods': 11411, 'Labor/Employment': 109667, 'Energy & Transportation': 101750}"
334,-0.552,412708,False,House,115,1962-12-13,8,Jamie,M,False,Raskin,2019-04-08 10:25:08 -0400,,,10.0,0.83,2018,431 Cannon House Office Building,D,,2,Rep.,MD,,,Representative,1.0,1212.0,94.9,N00037036,R000606,"{'AgFood': '-0.036833333333333336', 'DefenseGlobal': '-0.043734693877551016', 'EnergyTransport': '-0.0235', 'Finance': '0.0077719298245613995', 'Health': '-0.13993548387096771', 'LaborEmployment': '0.1505'}","{'Health': 60911, 'Finance, Insurance & Real Estate': 217192, 'Defense & Global Relations': 12395, 'Agriculture, Food, & Consumer Goods': 3500, 'Labor/Employment': 158140, 'Energy & Transportation': 10412}"
335,0.742,412653,False,House,115,1965-10-20,4,John,M,False,Ratcliffe,2019-04-08 10:25:08 -0400,,,81.0,6.68,2018,325 Cannon House Office Building,R,,4,Rep.,TX,,,Representative,0.0,1212.0,94.67,N00035972,R000601,"{'AgFood': '-0.010529411764705883', 'DefenseGlobal': '-0.014810126582278486', 'EnergyTransport': '0.10158695652173912', 'Finance': '-0.0905945945945946', 'Health': '-0.11664150943396226', 'LaborEmployment': '0.004428571428571429'}","{'Health': 20775, 'Finance, Insurance & Real Estate': 318208, 'Defense & Global Relations': 45900, 'Agriculture, Food, & Consumer Goods': 54184, 'Labor/Employment': 12000, 'Energy & Transportation': 131795}"
336,0.294,412393,False,House,115,1971-11-18,23,Tom,M,False,Reed,2019-04-08 10:25:08 -0400,,,23.0,1.9,2018,2437 Rayburn House Office Building,R,,10,Rep.,NY,,,Representative,0.0,1212.0,91.64,N00030949,R000585,"{'AgFood': '-0.056205882352941175', 'DefenseGlobal': '0.04001680672268907', 'EnergyTransport': '0.033191999999999985', 'Finance': '-0.0886447368421053', 'Health': '-0.03154117647058824', 'LaborEmployment': '0.01605263157894737'}","{'Health': 349551, 'Finance, Insurance & Real Estate': 1153834, 'Defense & Global Relations': 49000, 'Agriculture, Food, & Consumer Goods': 83770, 'Labor/Employment': 76500, 'Energy & Transportation': 354720}"
337,0.224,400660,False,House,115,1950-08-29,8,Dave,M,False,Reichert,2019-04-08 10:25:08 -0400,,,39.0,3.22,2018,1127 Longworth House Office Building,R,,14,Rep.,WA,,,Representative,0.0,1212.0,91.7,N00026885,R000578,"{'AgFood': '-0.03693939393939395', 'DefenseGlobal': '0.03897142857142857', 'EnergyTransport': '0.012306451612903228', 'Finance': '-0.10730215827338131', 'Health': '-0.06118072289156626', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 33750, 'Finance, Insurance & Real Estate': 137050, 'Defense & Global Relations': 7500, 'Agriculture, Food, & Consumer Goods': 30250, 'Labor/Employment': 37500, 'Energy & Transportation': 33950}"
338,0.387,412462,False,House,115,1958-12-03,16,Jim,M,False,Renacci,2019-04-08 10:25:08 -0400,,,150.0,12.38,2018,328 Cannon House Office Building,R,,8,Rep.,OH,,,Representative,0.0,1212.0,94.13,N00031127,R000586,"{'AgFood': '-0.042709677419354844', 'DefenseGlobal': '0.08220000000000004', 'EnergyTransport': '0.040761061946902655', 'Finance': '-0.0906165413533835', 'Health': '-0.043512195121951217', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 116987, 'Finance, Insurance & Real Estate': 823967, 'Defense & Global Relations': 14330, 'Agriculture, Food, & Consumer Goods': 88380, 'Labor/Employment': 21568, 'Energy & Transportation': 422284}"
339,0.578,412572,False,House,115,1957-08-04,7,Tom,M,False,Rice,2019-04-08 10:25:08 -0400,,,23.0,1.9,2018,223 Cannon House Office Building,R,,6,Rep.,SC,,,Representative,22.0,1212.0,94.85,N00033832,R000597,"{'AgFood': '0.007279069767441853', 'DefenseGlobal': '0.01822018348623853', 'EnergyTransport': '0.029495798319327735', 'Finance': '-0.09556250000000001', 'Health': '-0.061848837209302315', 'LaborEmployment': '-0.009947368421052632'}","{'Health': 148950, 'Finance, Insurance & Real Estate': 522037, 'Defense & Global Relations': 34000, 'Agriculture, Food, & Consumer Goods': 112489, 'Labor/Employment': 3000, 'Energy & Transportation': 200750}"
340,-0.29,412647,False,House,115,1965-02-15,4,Kathleen,F,False,Rice,2019-04-08 10:25:08 -0400,,,68.0,5.61,2018,1508 Longworth House Office Building,D,,4,Rep.,NY,,,Representative,2.0,1212.0,93.06,N00035927,R000602,"{'AgFood': '-0.09727272727272727', 'DefenseGlobal': '0.0014482758620689667', 'EnergyTransport': '0.03970238095238094', 'Finance': '-0.0353362831858407', 'Health': '-0.019102040816326535', 'LaborEmployment': '0.1204'}","{'Health': 77407, 'Finance, Insurance & Real Estate': 565721, 'Defense & Global Relations': 32400, 'Agriculture, Food, & Consumer Goods': 41207, 'Labor/Employment': 58505, 'Energy & Transportation': 53021}"
341,-0.478,412432,False,House,115,1973-09-13,2,Cedric,M,False,Richmond,2019-04-08 10:25:08 -0400,,,138.0,11.39,2018,420 Cannon House Office Building,D,,8,Rep.,LA,,,Representative,3.0,1212.0,93.83,N00030184,R000588,"{'AgFood': '-0.03159090909090909', 'DefenseGlobal': '0.0768019801980198', 'EnergyTransport': '0.02090643274853801', 'Finance': '-0.012371212121212125', 'Health': '0.005567164179104495', 'LaborEmployment': '0.04066666666666666'}","{'Health': 128150, 'Finance, Insurance & Real Estate': 379325, 'Defense & Global Relations': 31500, 'Agriculture, Food, & Consumer Goods': 65582, 'Labor/Employment': 229876, 'Energy & Transportation': 237100}"
342,0.367,412394,False,House,115,1976-07-27,2,Martha,F,False,Roby,2019-04-08 10:25:08 -0400,,,37.0,3.05,2018,442 Cannon House Office Building,R,,8,Rep.,AL,,,Representative,0.0,1212.0,97.69,N00030768,R000591,"{'AgFood': '-0.04296666666666667', 'DefenseGlobal': '0.04214912280701755', 'EnergyTransport': '0.039716535433070854', 'Finance': '-0.09533333333333334', 'Health': '-0.039738636363636365', 'LaborEmployment': '0.0215'}","{'Health': 105350, 'Finance, Insurance & Real Estate': 666878, 'Defense & Global Relations': 223200, 'Agriculture, Food, & Consumer Goods': 198053, 'Labor/Employment': 8000, 'Energy & Transportation': 207550}"
343,0.493,412310,False,House,115,1945-07-21,1,Phil,M,False,Roe,2019-04-08 10:25:08 -0400,,,7.0,0.58,2018,336 Cannon House Office Building,R,,10,Rep.,TN,,,Representative,0.0,1212.0,97.42,N00028463,R000582,"{'AgFood': '-0.011474999999999996', 'DefenseGlobal': '0.03760526315789472', 'EnergyTransport': '0.07265185185185181', 'Finance': '-0.09137908496732028', 'Health': '-0.04866666666666667', 'LaborEmployment': '0.0215'}","{'Health': 34500, 'Finance, Insurance & Real Estate': 72900, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 16850, 'Labor/Employment': 0, 'Energy & Transportation': 7650}"
344,0.333,400340,False,House,115,1937-12-31,5,Harold,M,False,Rogers,2019-04-08 10:25:08 -0400,,,82.0,6.77,2018,2406 Rayburn House Office Building,R,,38,Rep.,KY,,,Representative,0.0,1212.0,97.24,N00003473,R000395,"{'AgFood': '-0.08787500000000002', 'DefenseGlobal': '0.0417719298245614', 'EnergyTransport': '0.02439837398373984', 'Finance': '-0.09133333333333335', 'Health': '-0.04891860465116278', 'LaborEmployment': '0.0215'}","{'Health': 49500, 'Finance, Insurance & Real Estate': 199375, 'Defense & Global Relations': 116700, 'Agriculture, Food, & Consumer Goods': 41250, 'Labor/Employment': 23500, 'Energy & Transportation': 166996}"
345,0.338,400341,False,House,115,1958-07-16,3,Mike,M,False,Rogers,2019-04-08 10:25:08 -0400,,D.,19.0,1.57,2018,2184 Rayburn House Office Building,R,,18,Rep.,AL,,,Representative,0.0,1212.0,94.11,N00024759,R000575,"{'AgFood': '-0.04833333333333334', 'DefenseGlobal': '0.04424347826086958', 'EnergyTransport': '0.025354838709677422', 'Finance': '-0.08752348993288595', 'Health': '-0.0406144578313253', 'LaborEmployment': '0.022368421052631583'}","{'Health': 71850, 'Finance, Insurance & Real Estate': 328940, 'Defense & Global Relations': 250175, 'Agriculture, Food, & Consumer Goods': 166977, 'Labor/Employment': 12000, 'Energy & Transportation': 145095}"
346,0.626,400343,False,House,115,1947-06-21,48,Dana,M,False,Rohrabacher,2019-04-08 10:25:08 -0400,,,112.0,9.24,2018,2300 Rayburn House Office Building,R,,30,Rep.,CA,,,Representative,0.0,1212.0,92.33,N00007151,R000409,"{'AgFood': '0.041666666666666664', 'DefenseGlobal': '-0.015186666666666678', 'EnergyTransport': '0.061694214876033056', 'Finance': '-0.10467968750000003', 'Health': '-0.0851375', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 48390, 'Finance, Insurance & Real Estate': 651027, 'Defense & Global Relations': 15782, 'Agriculture, Food, & Consumer Goods': 42627, 'Labor/Employment': 0, 'Energy & Transportation': 120399}"
347,0.602,412426,False,House,115,1970-02-09,4,Todd,M,False,Rokita,2019-04-08 10:25:08 -0400,,,42.0,3.47,2018,2439 Rayburn House Office Building,R,,8,Rep.,IN,,,Representative,0.0,1212.0,94.16,N00031741,R000592,"{'AgFood': '-0.005454545454545451', 'DefenseGlobal': '0.02520952380952379', 'EnergyTransport': '0.06847058823529412', 'Finance': '-0.11055000000000001', 'Health': '-0.07989024390243903', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 163481, 'Finance, Insurance & Real Estate': 684872, 'Defense & Global Relations': 7700, 'Agriculture, Food, & Consumer Goods': 56700, 'Labor/Employment': 12500, 'Energy & Transportation': 230568}"
348,0.566,412699,False,House,115,1953-12-04,19,Francis,M,False,Rooney,2019-04-08 10:25:08 -0400,,,122.0,10.07,2018,120 Cannon House Office Building,R,,2,Rep.,FL,,,Representative,0.0,1212.0,97.14,N00040007,R000607,"{'AgFood': '0.015266666666666654', 'DefenseGlobal': '-0.10351282051282051', 'EnergyTransport': '0.07568965517241379', 'Finance': '-0.09053225806451612', 'Health': '-0.18596551724137933', 'LaborEmployment': '0.06788888888888889'}","{'Health': 17500, 'Finance, Insurance & Real Estate': 231426, 'Defense & Global Relations': 1000, 'Agriculture, Food, & Consumer Goods': 14550, 'Labor/Employment': 0, 'Energy & Transportation': 5700}"
349,0.458,412311,False,House,115,1970-11-21,17,Tom,M,False,Rooney,2019-04-08 10:25:08 -0400,,,176.0,14.52,2018,2160 Rayburn House Office Building,R,,10,Rep.,FL,,,Representative,2.0,1212.0,96.31,N00029018,R000583,"{'AgFood': '0.01775757575757575', 'DefenseGlobal': '0.051265306122448964', 'EnergyTransport': '0.0507007874015748', 'Finance': '-0.1122578125', 'Health': '-0.0365', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 2500, 'Finance, Insurance & Real Estate': 57150, 'Defense & Global Relations': 34500, 'Agriculture, Food, & Consumer Goods': 56500, 'Labor/Employment': 2000, 'Energy & Transportation': 23500}"
350,0.244,400344,False,House,115,1952-07-15,27,Ileana,F,False,Ros-Lehtinen,2019-04-08 10:25:08 -0400,,,156.0,12.87,2018,2206 Rayburn House Office Building,R,,30,Rep.,FL,,,Representative,0.0,1212.0,85.73,N00002858,R000435,"{'AgFood': '-0.03834615384615384', 'DefenseGlobal': '0.0401214953271028', 'EnergyTransport': '0.03510743801652892', 'Finance': '-0.08215000000000004', 'Health': '-0.054973333333333325', 'LaborEmployment': '-0.03458333333333333'}","{'Health': 0, 'Finance, Insurance & Real Estate': 0, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 0, 'Energy & Transportation': 0}"
351,-0.244,412715,False,House,115,1957-08-02,3,Jacky,F,False,Rosen,2019-04-08 10:25:08 -0400,,,96.0,7.92,2018,413 Cannon House Office Building,D,,2,Rep.,NV,,,Representative,0.0,1212.0,89.38,N00038734,R000608,"{'AgFood': '-0.036833333333333336', 'DefenseGlobal': '-0.16201999999999997', 'EnergyTransport': '-0.005468749999999997', 'Finance': '-0.08980645161290322', 'Health': '-0.2765000000000001', 'LaborEmployment': '-0.129'}","{'Health': 1178994, 'Finance, Insurance & Real Estate': 5220260, 'Defense & Global Relations': 60321, 'Agriculture, Food, & Consumer Goods': 149605, 'Labor/Employment': 303087, 'Energy & Transportation': 248871}"
352,0.429,412202,False,House,115,1961-09-13,6,Peter,M,False,Roskam,2019-04-08 10:25:08 -0400,,,80.0,6.6,2018,2246 Rayburn House Office Building,R,,12,Rep.,IL,,,Representative,0.0,1212.0,93.43,N00004719,R000580,"{'AgFood': '-0.006567567567567572', 'DefenseGlobal': '0.06049999999999999', 'EnergyTransport': '0.0614297520661157', 'Finance': '-0.10231944444444446', 'Health': '-0.07260240963855422', 'LaborEmployment': '-0.010823529411764706'}","{'Health': 851912, 'Finance, Insurance & Real Estate': 2125522, 'Defense & Global Relations': 48120, 'Agriculture, Food, & Consumer Goods': 137426, 'Labor/Employment': 66000, 'Energy & Transportation': 430179}"
353,0.531,412411,False,House,115,1959-10-18,15,Dennis,M,False,Ross,2019-04-08 10:25:08 -0400,,,177.0,14.6,2018,436 Cannon House Office Building,R,,8,Rep.,FL,,,Representative,0.0,1212.0,98.84,N00030645,R000593,"{'AgFood': '-0.002783783783783803', 'DefenseGlobal': '0.037202020202020195', 'EnergyTransport': '0.07456617647058822', 'Finance': '-0.1105179856115108', 'Health': '-0.02826315789473685', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 33250, 'Finance, Insurance & Real Estate': 430140, 'Defense & Global Relations': 5000, 'Agriculture, Food, & Consumer Goods': 35572, 'Labor/Employment': 9000, 'Energy & Transportation': 36000}"
354,0.498,412570,False,House,115,1962-04-25,12,Keith,M,False,Rothfus,2019-04-08 10:25:08 -0400,,,4.0,0.33,2018,1205 Longworth House Office Building,R,,6,Rep.,PA,,,Representative,0.0,1212.0,96.76,N00031253,R000598,"{'AgFood': '0.04355', 'DefenseGlobal': '0.04328971962616821', 'EnergyTransport': '0.054766917293233075', 'Finance': '-0.10243835616438357', 'Health': '-0.055863636363636365', 'LaborEmployment': '-0.0044705882352941186'}","{'Health': 77195, 'Finance, Insurance & Real Estate': 1082017, 'Defense & Global Relations': 12250, 'Agriculture, Food, & Consumer Goods': 46606, 'Labor/Employment': 0, 'Energy & Transportation': 348720}"
